rackTotCnt,stationName,parkingBikeTotCnt,shared,stationLatitude,stationLongitude,stationId,timestamp
12,437. 대흥역 1번출구,2,17,37.54846954,126.94092560,ST-1691,2024-05-09 23:45:26
15,438. 성산2-1 공영주차장,10,67,37.56472015,126.90676880,ST-1692,2024-05-09 23:45:26
15,440. 하늘공원 입구,1,7,37.57012177,126.88134766,ST-1754,2024-05-09 23:45:26
15,441.염천교사거리,0,0,37.55989075,126.97149658,ST-1761,2024-05-09 23:45:26
13,442.서울역 서부,0,0,37.55641556,126.96919250,ST-1768,2024-05-09 23:45:26
9,443.호암아트홀,0,0,37.56211090,126.97071838,ST-1769,2024-05-09 23:45:26
15,445.대한상공회의소,0,0,37.56015396,126.97410583,ST-1771,2024-05-09 23:45:26
13,446. 상명대입구,20,154,37.60012817,126.95783234,ST-938,2024-05-09 23:45:26
6,447. 신영동삼거리,8,133,37.60399246,126.96194458,ST-939,2024-05-09 23:45:26
10,449. 일성아파트,14,140,37.60871887,126.97286224,ST-941,2024-05-09 23:45:26
51,450. 효자동 삼거리,15,29,37.58360291,126.97254944,ST-978,2024-05-09 23:45:26
8,451. 청와대앞길,2,25,37.58351517,126.97966766,ST-979,2024-05-09 23:45:26
13,452. 동대문 종합시장 버스정류장,0,0,37.57123947,127.00440979,ST-1605,2024-05-09 23:45:26
10,453. 종로오가 지하쇼핑센터 14번출구,0,0,37.57114029,127.00067139,ST-1606,2024-05-09 23:45:26
13,454. 종로2가 버스정류장 (종각방향),0,0,37.57035828,126.98638153,ST-1607,2024-05-09 23:45:26
8,455. 종로6가역 버스정류장(동대문 방향),0,0,37.57096100,127.00605774,ST-1608,2024-05-09 23:45:26
10,456. 숭인2동 주민센터 입구,17,170,37.57447052,127.01982880,ST-1609,2024-05-09 23:45:26
10,457. 종로꽃시장 입구 옆,0,0,37.57131958,127.00720978,ST-1610,2024-05-09 23:45:26
21,458. 광화문역 5번출구,0,0,37.56989288,126.97756958,ST-1611,2024-05-09 23:45:26
10,461. 서울지방경찰청,0,0,37.57436371,126.97236633,ST-1619,2024-05-09 23:45:26
10,462. 신영동삼거리(북악터널방향),0,0,37.60351181,126.96206665,ST-1752,2024-05-09 23:45:26
10,464. 삼청동 골목,2,20,37.58419037,126.98169708,ST-1756,2024-05-09 23:45:26
5,465. 삼청공원 앞,0,0,37.58760452,126.98359680,ST-1759,2024-05-09 23:45:26
13,466.롯데호텔,0,0,37.56584167,126.97981262,ST-1772,2024-05-09 23:45:26
11,467.한국은행,0,0,37.56221390,126.98086548,ST-1773,2024-05-09 23:45:26
8,468.웨스틴 조선호텔,0,0,37.56415939,126.97948456,ST-1774,2024-05-09 23:45:26
11,469.회현역 1번출구,1,9,37.55923080,126.98014069,ST-1775,2024-05-09 23:45:26
13,470.회현역 7번출구,0,0,37.55974579,126.98000336,ST-1776,2024-05-09 23:45:26
10,471.회현사거리 남측,0,0,37.56035995,126.98265076,ST-1777,2024-05-09 23:45:26
12,472.삼일교(시그니쳐 타워),0,0,37.56787109,126.98840332,ST-1778,2024-05-09 23:45:26
20,473.을지로4가역 9번출구,2,10,37.56605148,126.99798584,ST-1779,2024-05-09 23:45:26
40,474.동대문역사문화공원역 1번출구 뒤편,7,18,37.56629944,127.00849152,ST-1780,2024-05-09 23:45:26
21,475.DDP 패션몰,11,52,37.56764984,127.01181030,ST-1781,2024-05-09 23:45:26
10,476.광희문,3,30,37.56443024,127.00995636,ST-1782,2024-05-09 23:45:26
10,477.앰배서더 호텔 주변,0,0,37.55928802,127.00268555,ST-1783,2024-05-09 23:45:26
8,479.동대입구역 3번 출구,0,0,37.55937576,127.00602722,ST-1785,2024-05-09 23:45:26
8,480.약수역 6번 출구,1,13,37.55432129,127.01070404,ST-1786,2024-05-09 23:45:26
12,483.남산타운아파트 버스정류장,3,25,37.54758453,127.00643921,ST-1789,2024-05-09 23:45:26
12,484.도동삼거리,0,0,37.55614853,126.97742462,ST-1790,2024-05-09 23:45:26
10,485.서울역5번출구,1,10,37.55677032,126.97319794,ST-1791,2024-05-09 23:45:26
5,486. 평창동주민센터 앞,9,180,37.60627365,126.96832275,ST-2019,2024-05-09 23:45:26
15,487.신석초교앞 교차로 교통섬,36,240,37.54364014,126.93830872,ST-2146,2024-05-09 23:45:26
10,488.푸르메병원,15,150,37.58456802,126.88021088,ST-2147,2024-05-09 23:45:26
10,489.구룡근린공원,0,0,37.58320236,126.88276672,ST-2148,2024-05-09 23:45:26
23,490.가온문화공원,1,4,37.58207703,126.88766479,ST-2149,2024-05-09 23:45:26
10,491.월드컵파크 4단지,0,0,37.57597733,126.88806915,ST-2150,2024-05-09 23:45:26
7,493.홍대입구역 6번출구,2,29,37.55657578,126.92885590,ST-2152,2024-05-09 23:45:26
5,494.신수동주민센터,7,140,37.54724503,126.93502808,ST-2153,2024-05-09 23:45:26
10,495.염리초등학교 앞,9,90,37.54243088,126.94699860,ST-2154,2024-05-09 23:45:26
25,497.합정동주민센터 앞,0,0,37.55175400,126.91230011,ST-2156,2024-05-09 23:45:26
10,498.연남동주민센터 앞,9,90,37.56465149,126.92212677,ST-2157,2024-05-09 23:45:26
7,500. 어린이대공원역 3번출구 앞,3,43,37.54706955,127.07427216,ST-97,2024-05-09 23:45:26
30,501. 광진구의회 앞,12,40,37.53730774,127.07035065,ST-98,2024-05-09 23:45:26
12,505. 자양사거리 광진아크로텔 앞,12,100,37.53701019,127.08224487,ST-102,2024-05-09 23:45:26
7,506. 금호 어울림 아파트 앞,0,0,37.54906082,127.05779266,ST-103,2024-05-09 23:45:26
10,508. 성수아카데미타워 앞,2,20,37.54516602,127.05751038,ST-105,2024-05-09 23:45:26
15,510. 뚝도아리수정수센터 버스정류소 옆,10,67,37.54122162,127.04380035,ST-107,2024-05-09 23:45:26
16,511. 서울숲역 5번 출구 옆,0,0,37.54458237,127.04460907,ST-108,2024-05-09 23:45:26
15,512. 뚝섬역 1번 출구 옆,0,0,37.54856110,127.04500580,ST-109,2024-05-09 23:45:26
13,513. 뚝섬역 5번 출구 정류소 옆,0,0,37.54630661,127.04980469,ST-111,2024-05-09 23:45:26
12,514. 성수사거리 버스정류장 앞,1,8,37.54257965,127.06330872,ST-112,2024-05-09 23:45:26
15,515. 광양중학교 앞,2,13,37.53023529,127.08683014,ST-113,2024-05-09 23:45:26
10,516. 광진메디칼 앞,15,150,37.54840469,127.06936646,ST-114,2024-05-09 23:45:26
20,518. 청계천 박물관 앞,5,25,37.57152557,127.03535461,ST-234,2024-05-09 23:45:26
20,519. 양지사거리,9,45,37.56699371,127.02991486,ST-235,2024-05-09 23:45:26
7,520. 상왕십리역 4번 출구 앞,2,29,37.56385803,127.03031921,ST-236,2024-05-09 23:45:26
14,521. 왕십리역 11번 출구 앞,1,7,37.56144714,127.03491974,ST-237,2024-05-09 23:45:26
9,522. 금호역 1번출구 앞,15,167,37.54864120,127.01642609,ST-238,2024-05-09 23:45:26
7,523. 옥수동성당 옆,13,186,37.54366302,127.01406097,ST-239,2024-05-09 23:45:26
10,524. 래미안금호하이리버 아파트 102동 옆,25,250,37.55220032,127.02505493,ST-240,2024-05-09 23:45:26
20,525. 한양대병원사거리,0,0,37.55805206,127.04035187,ST-241,2024-05-09 23:45:26
10,526. 용답토속공원 앞,1,10,37.56351089,127.05672455,ST-242,2024-05-09 23:45:26
8,529. 장한평역 8번 출구 앞,4,50,37.56137085,127.06365967,ST-243,2024-05-09 23:45:26
9,530. 청계벽산아파트 앞,29,322,37.56874847,127.03040314,ST-244,2024-05-09 23:45:26
7,533. 금남시장 교차로,9,129,37.54814911,127.02108765,ST-245,2024-05-09 23:45:26
10,534. 금호사거리,10,100,37.54863358,127.02572632,ST-246,2024-05-09 23:45:26
11,535. 응봉삼거리,13,118,37.55398560,127.03359222,ST-247,2024-05-09 23:45:26
8,536. 행당역 2번출구 앞,6,75,37.55735016,127.02921295,ST-248,2024-05-09 23:45:26
10,537. 한양대후문역 부근,4,40,37.56035614,127.04139709,ST-249,2024-05-09 23:45:26
15,538. 답십리역 8번출구 앞,17,113,37.56764984,127.05115509,ST-250,2024-05-09 23:45:26
10,539. 군자교교차로,0,0,37.55979538,127.07420349,ST-252,2024-05-09 23:45:26
8,540. 군자역 7번출구 베스트샵 앞,10,125,37.55603027,127.07864380,ST-253,2024-05-09 23:45:26
19,542. 강변역 4번출구 뒤,1,5,37.53582382,127.09416199,ST-254,2024-05-09 23:45:26
20,543. 구의공원(테크노마트 앞),1,5,37.53596878,127.09467316,ST-255,2024-05-09 23:45:26
10,544. 광남중학교,16,160,37.54072952,127.10290527,ST-256,2024-05-09 23:45:26
8,546. 잠실대교북단 교차로,21,263,37.53247833,127.08509064,ST-257,2024-05-09 23:45:26
20,548. 자양나들목,26,130,37.52976990,127.07485962,ST-258,2024-05-09 23:45:26
10,549. 아차산역 3번출구,11,110,37.55122375,127.08970642,ST-259,2024-05-09 23:45:26
20,550. 서울시설공단 앞,5,25,37.57164001,127.03565979,ST-251,2024-05-09 23:45:26
13,551. 구의삼성쉐르빌 앞,37,285,37.54006195,127.09449768,ST-377,2024-05-09 23:45:26
9,552. 대림아크로리버 앞,27,300,37.53657913,127.09297180,ST-378,2024-05-09 23:45:26
9,555. 구의3동주민센터,2,22,37.53784943,127.09217072,ST-381,2024-05-09 23:45:26
14,556. 달맞이공원,0,0,37.54205322,127.02040100,ST-357,2024-05-09 23:45:26
10,557. 도선동 주민센터 앞,16,160,37.56764221,127.02569580,ST-358,2024-05-09 23:45:26
20,558. 성동광진 교육지원청 앞,12,60,37.56460571,127.03652191,ST-359,2024-05-09 23:45:26
13,559. 왕십리역 4번 출구 건너편,4,31,37.56109619,127.03679657,ST-360,2024-05-09 23:45:26
8,560. 비전교회 앞,18,225,37.55120468,127.06893158,ST-361,2024-05-09 23:45:26
10,561. 서울숲역 2번출구 앞,1,10,37.54281616,127.04467010,ST-362,2024-05-09 23:45:26
10,562. 군자지하보도 앞,14,140,37.55924606,127.07341003,ST-363,2024-05-09 23:45:26
10,563. 성동세무서 건너편,0,0,37.54791260,127.06275177,ST-364,2024-05-09 23:45:26
10,564. 금호역 3번출구,7,70,37.54792786,127.01557159,ST-365,2024-05-09 23:45:26
19,565. 옥수역 3번출구,34,179,37.54136658,127.01776123,ST-366,2024-05-09 23:45:26
15,567. 성수역 2번출구 앞,0,0,37.54459000,127.05708313,ST-368,2024-05-09 23:45:26
14,568. 청계8가 사거리 B,17,121,37.57110214,127.02355957,ST-369,2024-05-09 23:45:26
10,569. 응봉현대아파트 정류소,6,60,37.54958344,127.03024292,ST-370,2024-05-09 23:45:26
20,571. 세종대학교 대양AI센터,1,5,37.55039597,127.07585907,ST-382,2024-05-09 23:45:26
10,573. 구의문주차장 앞,5,50,37.54523087,127.08473206,ST-384,2024-05-09 23:45:26
22,574. 아차산역4번출구,19,86,37.55184937,127.08898163,ST-385,2024-05-09 23:45:26
10,575. 대원중고교 입구(대하빌딩),3,30,37.56429291,127.08693695,ST-386,2024-05-09 23:45:26
10,576. 광나루역 3번 출구,35,350,37.54483032,127.10426331,ST-387,2024-05-09 23:45:26
10,577. 광진청소년수련관,28,280,37.54654694,127.10613251,ST-388,2024-05-09 23:45:26
8,578. 성동세무서 부근,4,50,37.54829025,127.06246185,ST-371,2024-05-09 23:45:26
8,579. 마장역 4번출구,9,113,37.56520462,127.04184723,ST-372,2024-05-09 23:45:26
10,582. 경일중학교 앞,0,0,37.54317856,127.04907990,ST-375,2024-05-09 23:45:26
25,583. 청계천 생태교실 앞,49,196,37.56797028,127.04689026,ST-376,2024-05-09 23:45:26
20,584. 광진광장 교통섬,1,5,37.54782867,127.07263184,ST-445,2024-05-09 23:45:26
9,585. 성수2가1동 공영주차장 인근,24,267,37.53680801,127.05548859,ST-446,2024-05-09 23:45:26
10,586. 마장동 주민센터,16,160,37.56594086,127.04539490,ST-447,2024-05-09 23:45:26
10,587. 유니베라 앞,1,10,37.54541779,127.05264282,ST-482,2024-05-09 23:45:26
20,588. 뚝섬 유원지역,37,185,37.53268814,127.06749725,ST-483,2024-05-09 23:45:26
8,589. 성수역3번출구,0,0,37.54415894,127.05665588,ST-506,2024-05-09 23:45:26
20,590. 건국대학교 (입학정보관),0,0,37.53989029,127.07336426,ST-972,2024-05-09 23:45:26
5,591. 건국대학교 (행정관),0,0,37.54277802,127.07537079,ST-973,2024-05-09 23:45:26
30,592. 건국대학교 학생회관,2,7,37.54191208,127.07763672,ST-974,2024-05-09 23:45:26
8,593.자양중앙나들목,36,450,37.52845383,127.07803345,ST-980,2024-05-09 23:45:26
15,594. 중랑물재생센터(서울새활용플라자),2,13,37.55830383,127.05805969,ST-967,2024-05-09 23:45:26
10,600. 휘경2동 주민센터,3,30,37.58991241,127.06867981,ST-260,2024-05-09 23:45:26
10,601. 용신동주민센터,26,260,37.57594681,127.03736115,ST-261,2024-05-09 23:45:26
10,602. 장안동 사거리,37,370,37.57217407,127.07138824,ST-262,2024-05-09 23:45:26
8,605. 신설동역8번출구,10,125,37.57419968,127.02649689,ST-265,2024-05-09 23:45:26
15,606. 휘경공고앞,4,27,37.58462524,127.07028961,ST-266,2024-05-09 23:45:26
15,607. 신이문역 2번출구,6,40,37.60271072,127.06786346,ST-267,2024-05-09 23:45:26
10,608. 전농삼성아파트,0,0,37.58131027,127.05534363,ST-268,2024-05-09 23:45:26
30,609. 제기2교,18,60,37.58774567,127.03738403,ST-269,2024-05-09 23:45:26
10,610. 동대문중 교차로,31,310,37.57308578,127.05216217,ST-270,2024-05-09 23:45:26
20,612. 시립동부병원 앞 사거리,19,95,37.57366562,127.03081512,ST-271,2024-05-09 23:45:26
8,613. 신설동역 10번출구 앞,2,25,37.57527161,127.02346802,ST-272,2024-05-09 23:45:26
25,615. 용두동 래미안허브리츠아파트 앞,20,80,37.57638168,127.03511047,ST-274,2024-05-09 23:45:26
10,616. 서울시립대 정문 앞 A,0,0,37.58256149,127.05436707,ST-275,2024-05-09 23:45:26
20,617. 청솔우성아파트 앞,37,185,37.57420349,127.05769348,ST-276,2024-05-09 23:45:26
8,621. 전농초등학교 건너편,7,88,37.57489014,127.05353546,ST-389,2024-05-09 23:45:26
15,622. 전농사거리 교통섬,42,280,37.57779312,127.05783081,ST-390,2024-05-09 23:45:26
25,623. 서울시립대 정문 앞 B,0,0,37.58369827,127.05385590,ST-391,2024-05-09 23:45:26
10,624. 전농동 동아아파트 앞,42,420,37.57418823,127.04589081,ST-392,2024-05-09 23:45:26
17,626. 군자교 서측 녹지대,25,147,37.56115341,127.07096863,ST-394,2024-05-09 23:45:26
10,627. 장안동삼거리 교통섬,28,280,37.57863235,127.07190704,ST-395,2024-05-09 23:45:26
15,628. 휘봉고등학교 앞,12,80,37.58681488,127.06754303,ST-396,2024-05-09 23:45:26
15,630. 동대문구 보건소,11,73,37.57485199,127.04030609,ST-397,2024-05-09 23:45:26
15,631. 답십리역 1번출구,11,73,37.56818390,127.05127716,ST-398,2024-05-09 23:45:26
8,633. 청량리 기업은행 앞,0,0,37.58040619,127.04482269,ST-400,2024-05-09 23:45:26
24,634. 외국어대 정문 앞,23,96,37.59601974,127.05982971,ST-401,2024-05-09 23:45:26
12,635. 시조사 앞,8,67,37.58751678,127.05277252,ST-402,2024-05-09 23:45:26
9,636. 세종대왕기념관 교차로,8,89,37.59090042,127.04258728,ST-403,2024-05-09 23:45:26
10,637. KAIST 경영대학 앞,0,0,37.59161377,127.04579163,ST-404,2024-05-09 23:45:26
10,638. 서울시립대 정보기술관,0,0,37.58300781,127.06097412,ST-405,2024-05-09 23:45:26
7,639. 서울시립대 후문,0,0,37.58504486,127.06027222,ST-406,2024-05-09 23:45:26
6,640. 동대문경찰서 교차로,37,617,37.58255005,127.04460144,ST-407,2024-05-09 23:45:26
10,641. 용두역 4번출구,20,200,37.57375336,127.03853607,ST-408,2024-05-09 23:45:26
9,642. 신답역 사거리,23,256,37.57035446,127.04843140,ST-409,2024-05-09 23:45:26
10,643. 동대문구민체육센터 (육교아래),38,380,37.56697083,127.07429504,ST-410,2024-05-09 23:45:26
15,648. 장안동위더스빌옆,44,293,37.56669998,127.06242371,ST-1300,2024-05-09 23:45:26
20,650. 중랑교사거리,17,85,37.59153366,127.06774139,ST-1302,2024-05-09 23:45:26
10,652. 답십리 래미안엘파인아파트 입구,31,310,37.57653046,127.06594086,ST-1447,2024-05-09 23:45:26
10,654. 전농동 텃골공원,6,60,37.57762146,127.05210876,ST-1449,2024-05-09 23:45:26
10,656. 영휘원 교차로,18,180,37.58723831,127.04313660,ST-1628,2024-05-09 23:45:26
13,657. 동대문롯데캐슬아파트 앞,45,346,37.57573318,127.04847717,ST-1629,2024-05-09 23:45:26
25,659. 제기동역 1번출구,40,160,37.57835007,127.03338623,ST-1631,2024-05-09 23:45:26
10,660. 동의보감타워,9,90,37.57799911,127.03762817,ST-1632,2024-05-09 23:45:26
15,661. 경희대학교 청운관,0,0,37.59460068,127.05197144,ST-1625,2024-05-09 23:45:26
10,663. 외대앞역 3번출구,7,70,37.59489059,127.06302643,ST-1671,2024-05-09 23:45:26
10,664. 서울시립대 건설공학관,0,0,37.58412933,127.05793762,ST-1758,2024-05-09 23:45:26
11,665.이문동 쌍용아파트 정문,25,227,37.59960556,127.06864166,ST-2265,2024-05-09 23:45:26
20,666.이문대성유니드아파트 앞,8,40,37.60362244,127.07083130,ST-2266,2024-05-09 23:45:26
7,667.청량차도 육교 밑,7,100,37.58670807,127.04688263,ST-2267,2024-05-09 23:45:26
10,668.서울축산농협(장안지점),76,760,37.56787109,127.06871796,ST-2268,2024-05-09 23:45:26
10,669.청계한신휴플러스앞 삼거리,42,420,37.57214737,127.04460907,ST-2269,2024-05-09 23:45:26
9,670.삼육서울병원 버스정류장,26,289,37.58968735,127.06140900,ST-2270,2024-05-09 23:45:26
10,671.대광빌딩,3,30,37.57734299,127.02337646,ST-2271,2024-05-09 23:45:26
17,672.대광고등학교,4,24,37.57875061,127.02402496,ST-2272,2024-05-09 23:45:26
10,673.안암골벽산아파트(후문),0,0,37.58407974,127.03103638,ST-2273,2024-05-09 23:45:26
15,674.고대앞사거리 교통섬,6,40,37.58655167,127.03314209,ST-2274,2024-05-09 23:45:26
9,676.FITI시험연구원 앞,7,78,37.58143234,127.03547668,ST-2276,2024-05-09 23:45:26
10,679.전농SK아파트 앞,8,80,37.57787704,127.06168365,ST-2279,2024-05-09 23:45:26
22,680.꿈마루어린이도서관 앞,27,123,37.59238434,127.05741119,ST-2280,2024-05-09 23:45:26
14,681.서울특별시 동부교육지원청(육교),0,0,37.57983780,127.05637360,ST-2281,2024-05-09 23:45:26
8,701. 목동사거리 부근,39,488,37.53280258,126.86392975,ST-309,2024-05-09 23:45:26
19,702. 목4동주민센터 옆,57,300,37.53254318,126.86872864,ST-310,2024-05-09 23:45:26
12,703. 오목교역 7번출구 앞,0,0,37.52362823,126.87524414,ST-311,2024-05-09 23:45:26
14,704. 남부법원검찰청 교차로,13,93,37.52325439,126.86490631,ST-312,2024-05-09 23:45:26
15,706. 신정네거리역,4,27,37.52188110,126.85175323,ST-313,2024-05-09 23:45:26
16,708. 서울출입국관리사무소 앞,2,13,37.51897049,126.86996460,ST-315,2024-05-09 23:45:26
20,709. 신정3동 현장민원실 앞,9,45,37.51158524,126.84156036,ST-316,2024-05-09 23:45:26
10,710. 금옥여고보도육교,2,20,37.50971222,126.84416962,ST-317,2024-05-09 23:45:26
20,711. 신일해피트리아파트 앞,14,70,37.51705933,126.84848785,ST-318,2024-05-09 23:45:26
14,712. 강월초교입구 사거리,30,214,37.51699829,126.83831787,ST-319,2024-05-09 23:45:26
20,713. 양서중학교 옆,15,75,37.53304672,126.82995605,ST-320,2024-05-09 23:45:26
10,714. 한국SGI 양천문화회관 앞,29,290,37.53254700,126.83080292,ST-321,2024-05-09 23:45:26
23,716.신정6동 주민센터 인근,0,0,37.51731873,126.86431885,ST-428,2024-05-09 23:45:26
10,719. 홍익병원앞 교차로,25,250,37.53036880,126.86425781,ST-431,2024-05-09 23:45:26
10,720. 서울강월초등학교 앞,18,180,37.51619720,126.83489990,ST-432,2024-05-09 23:45:26
10,722. 경서농협 버스정류장(우리은행신정동지점방향),33,330,37.52151108,126.85738373,ST-993,2024-05-09 23:45:26
15,723. SBS방송국,0,0,37.52916336,126.87274933,ST-994,2024-05-09 23:45:26
10,724. 계남공원 입구 주출입구 좌측,17,170,37.51059723,126.85732269,ST-995,2024-05-09 23:45:26
15,725. 양강중학교앞 교차로,2,13,37.52433395,126.85054779,ST-996,2024-05-09 23:45:26
18,726. 목동3단지 시내버스정류장,67,372,37.53438950,126.86959839,ST-997,2024-05-09 23:45:26
10,729. 서부식자재마트 건너편,41,410,37.51037979,126.86679840,ST-1000,2024-05-09 23:45:26
10,731. 서울시 도로환경관리센터,1,10,37.52989960,126.87654114,ST-1002,2024-05-09 23:45:26
10,732. 신월중학교,10,100,37.53955078,126.82830048,ST-1003,2024-05-09 23:45:26
10,733. 신정이펜하우스314동,5,50,37.51409912,126.83100128,ST-1004,2024-05-09 23:45:26
10,734. 신트리공원 입구,79,790,37.51395035,126.85605621,ST-1005,2024-05-09 23:45:26
10,735. 영도초등학교,51,510,37.53637695,126.87151337,ST-1006,2024-05-09 23:45:26
10,736. 오솔길공원,44,440,37.52219009,126.83670044,ST-1007,2024-05-09 23:45:26
10,737. 장수공원,7,70,37.52256012,126.84947968,ST-1008,2024-05-09 23:45:26
15,739. 신월사거리,14,93,37.53620148,126.82779694,ST-1010,2024-05-09 23:45:26
8,740. 으뜸공원,38,475,37.53636932,126.83171082,ST-1011,2024-05-09 23:45:26
10,741. 화곡로 입구 교차로,5,50,37.53952026,126.82540131,ST-1012,2024-05-09 23:45:26
10,742. 등촌역 5번 출구 뒤,22,220,37.55073166,126.86457825,ST-1013,2024-05-09 23:45:26
10,743. 현대6차아파트 101동 옆,11,110,37.50889969,126.84268188,ST-1014,2024-05-09 23:45:26
40,744. 신목동역 2번 출구,3,8,37.54384232,126.88254547,ST-1015,2024-05-09 23:45:26
10,745. 강서초등학교,66,660,37.52228165,126.83969879,ST-1016,2024-05-09 23:45:26
10,746. 목동2단지 상가,3,30,37.53650284,126.87774658,ST-1017,2024-05-09 23:45:26
10,747. 목동3단지 상가,35,350,37.53458023,126.87564850,ST-1018,2024-05-09 23:45:26
15,748. 목동운동장,22,147,37.53025055,126.87930298,ST-1019,2024-05-09 23:45:26
